A1,A2,B,C,all_cat,belongs_cat,case_id,expected,family,have_cat,observed,passed,predicate,predicate_raw,quantifier,quantifier_raw,relation,relation_raw,valid
20,20,30,12,0,0,r=any|q=is in|p=is among|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=is among|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=is in|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=is in|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=all|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=all|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=every|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=every|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=each|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=each|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=any|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=any|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=have|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=have|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=has|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=has|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=possess|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=possess|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=own|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=own|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=carry|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=carry|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=contain|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=contain|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=near|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=near|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=beside|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=beside|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=before|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=before|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,110,,204,False
20,20,30,12,0,0,r=any|q=is in|p=after|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,110,,204,False
20,21,30,12,0,0,r=any|q=is in|p=after|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,110,,204,False
20,20,30,12,1,0,r=any|q=all|p=belongs to|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=belongs to|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=is part of|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=is part of|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=is among|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=is among|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=is in|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=is in|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=all|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=all|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=every|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=every|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=each|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=each|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=any|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=any|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=have|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=have|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=has|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=has|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=possess|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=possess|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=own|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=own|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=carry|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=carry|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=contain|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=contain|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=near|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=near|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=beside|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=beside|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=before|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=before|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,201,,204,False
20,20,30,12,1,0,r=any|q=all|p=after|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,201,,204,False
20,21,30,12,1,0,r=any|q=all|p=after|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,201,,204,False
20,20,30,12,1,0,r=any|q=every|p=belongs to|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=belongs to|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=is part of|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=is part of|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=is among|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=is among|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=is in|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=is in|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=all|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=all|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=every|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=every|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=each|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=each|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=any|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=any|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=have|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=have|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=has|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=has|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=possess|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=possess|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=own|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=own|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=carry|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=carry|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=contain|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=contain|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=near|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=near|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=beside|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=beside|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=before|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=before|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,202,,204,False
20,20,30,12,1,0,r=any|q=every|p=after|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,202,,204,False
20,21,30,12,1,0,r=any|q=every|p=after|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,202,,204,False
20,20,30,12,1,0,r=any|q=each|p=belongs to|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=belongs to|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=is part of|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=is part of|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=is among|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=is among|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=is in|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=is in|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=all|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=all|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=every|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=every|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=each|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=each|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=any|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=any|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=have|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=have|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=has|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=has|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=possess|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=possess|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=own|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=own|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=carry|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=carry|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=contain|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=contain|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=near|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=near|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=beside|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=beside|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=before|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=before|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,203,,204,False
20,20,30,12,1,0,r=any|q=each|p=after|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,203,,204,False
20,21,30,12,1,0,r=any|q=each|p=after|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,203,,204,False
20,20,30,12,1,0,r=any|q=any|p=belongs to|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=belongs to|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=is part of|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=is part of|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=is among|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=is among|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=is in|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=is in|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=all|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=all|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=every|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=every|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=each|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=each|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=any|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=any|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=have|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=have|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=has|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=has|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=possess|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=possess|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=own|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=own|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=carry|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=carry|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=contain|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=contain|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=near|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=near|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=beside|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=beside|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=before|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=before|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,204,,204,False
20,20,30,12,1,0,r=any|q=any|p=after|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,204,,204,False
20,21,30,12,1,0,r=any|q=any|p=after|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,204,,204,False
20,20,30,12,0,0,r=any|q=have|p=belongs to|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,301,,204,False
20,21,30,12,0,0,r=any|q=have|p=belongs to|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,301,,204,False
20,20,30,12,0,0,r=any|q=have|p=is part of|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,301,,204,False
20,21,30,12,0,0,r=any|q=have|p=is part of|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,301,,204,False
20,20,30,12,0,0,r=any|q=have|p=is among|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,301,,204,False
20,21,30,12,0,0,r=any|q=have|p=is among|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,301,,204,False
20,20,30,12,0,0,r=any|q=have|p=is in|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,301,,204,False
